"gene_id","symbol","DMSO","G007LK","WNT","WNT_G007LK"
"ENSMUSG00000000001","GNAI3",68.8132197031538,68.0471295570649,68.5476206020316,71.3396089229723
"ENSMUSG00000000003","PBSN",0,0,0,0
"ENSMUSG00000000028","CDC45",51.4264347095022,52.5401847497591,49.4405732616324,48.4031148265388
"ENSMUSG00000000037","SCML2",2.38802132739289,2.74262316802051,1.92969534356601,2.28429859288761
"ENSMUSG00000000049","APOH",0.0798763321124177,0,0,0.025326159590294
"ENSMUSG00000000056","NARF",10.3011622533417,13.9807571474386,12.5545083373562,16.0175400407549
"ENSMUSG00000000058","CAV2",110.040074327104,112.980216262971,106.949633944052,121.33470075458
"ENSMUSG00000000078","KLF6",43.0300128294502,43.3609913418289,43.0272892230553,45.0902214861217
"ENSMUSG00000000085","SCMH1",19.9541451744331,19.2561994803577,25.768207108,21.9204790961288
"ENSMUSG00000000088","COX5A",487.803228267801,479.645572663247,503.979603665058,516.884034164445
"ENSMUSG00000000093","TBX2",19.8545844058988,20.1422006960929,18.2084873982203,17.5614346600347
"ENSMUSG00000000094","TBX4",12.374293129571,12.6019001438664,11.4873201665753,11.8916936328634
"ENSMUSG00000000103","ZFY2",0,0,0,0
"ENSMUSG00000000120","NGFR",0.145485667956987,0.0882674238913855,0.0740213154082289,0.0714929866982058
"ENSMUSG00000000125","WNT3",0,0.00645657869454568,0,0.00616787380999636
"ENSMUSG00000000126","WNT9A",0.298383557896181,0.3842482836178,0.643061637842809,0.45639084957679
"ENSMUSG00000000127","FER",23.4470235223699,22.9675343622804,23.4333612579396,24.5917916082381
"ENSMUSG00000000131","XPO6",38.6368514428849,34.0361762576865,36.9882543603011,33.4682509136614
"ENSMUSG00000000134","TFE3",31.5010982952617,32.9908954000582,30.159382954382,32.3206341460516
"ENSMUSG00000000142","AXIN2",4.56677979872786,4.96278673234854,19.8597234934701,10.8050142248483
"ENSMUSG00000000148","BRAT1",9.62984402088677,9.27729050062331,9.0440855442946,8.6688645657594
"ENSMUSG00000000149","GNA12",41.492220568493,40.5044312309394,39.4851353548138,36.887389237037
"ENSMUSG00000000154","SLC22A18",5.9113770974806,8.75953964893646,4.59786736449963,5.19985677641704
"ENSMUSG00000000157","ITGB2L",0,0,0,0
"ENSMUSG00000000159","IGSF5",0,0,0,0.0273373842136834
"ENSMUSG00000000167","PIH1D2",2.40125507932393,3.00235584184763,2.17291494725372,2.87796590232394
"ENSMUSG00000000168","DLAT",77.0847438846548,75.4487821653342,83.3318785835136,78.8958367169224
"ENSMUSG00000000171","SDHD",218.381142062623,218.238259856803,233.248870781882,249.598833432366
"ENSMUSG00000000182","FGF23",0,0.0113474891466798,0.0181679980775861,0.0325221162368159
"ENSMUSG00000000183","FGF6",0.0080897810475406,0.013446700410635,0.00522116812449494,0.0121653141950716
"ENSMUSG00000000184","CCND2",132.340875514617,132.308574903796,128.876525529131,126.049141423557
"ENSMUSG00000000194","GPR107",22.8025314618432,22.1925483697945,23.17783464251,19.5030590434025
"ENSMUSG00000000197","NALCN",0.030897489782218,0.0395098743467117,0.0471554075243475,0.0389835811571766
"ENSMUSG00000000202","BTBD17",0.0681959010205109,0.0419135611494739,0.0518213130426206,0.0244985467797599
"ENSMUSG00000000204","SLFN4",0.628785627042911,0.559171131841865,0.538544014400952,0.617453130648885
"ENSMUSG00000000214","TH",0,0,0,0
"ENSMUSG00000000215","INS2",0,0,0,0
"ENSMUSG00000000216","SCNN1G",0,0,0,0.00926131709093046
"ENSMUSG00000000223","DRP2",0.399745358236249,0.656968925641009,0.511694984535556,0.614324352399919
"ENSMUSG00000000244","TSPAN32",1.98739362638528,1.43228174418329,2.02101742807149,1.6913836309377
"ENSMUSG00000000247","LHX2",0.0508483166192893,0,0,0
"ENSMUSG00000000248","CLEC2G",0.018739421392106,0.000375084275047995,0,0
"ENSMUSG00000000253","GMPR",19.2417810927629,22.2471168330135,15.6001839516258,19.3296452327787
"ENSMUSG00000000263","GLRA1",0.0069831500090876,0,0,0
"ENSMUSG00000000266","MID2",7.96412335925334,7.78042520232441,6.33874156471446,6.86993112486496
"ENSMUSG00000000275","TRIM25",12.6962879792779,13.9067051379316,13.0803611927691,13.7902794849528
"ENSMUSG00000000276","DGKE",5.98347426370015,5.97524101890086,4.89091577976934,4.86056297882648
"ENSMUSG00000000278","SCPEP1",265.952272879648,296.652210474346,296.983176006391,280.441784158716
"ENSMUSG00000000282","MNT",19.0205850166769,20.7258098333837,16.4226076806485,17.3205549738337
"ENSMUSG00000000290","ITGB2",0.631432972403891,0.68057018948344,0.671791367867797,0.86760207834406
"ENSMUSG00000000295","HDDC2",81.808807634951,77.3713161506467,79.751257279334,86.4212989705543
"ENSMUSG00000000296","TPD52L1",44.562549464848,50.0882475987202,47.5794059122108,56.0014420165845
"ENSMUSG00000000301","PEMT",11.6090331599829,11.4674136518379,13.6483652696655,12.3293553170516
"ENSMUSG00000000303","CDH1",0.27719508384312,0.182533472609689,0.378634991107459,0.244402942781695
"ENSMUSG00000000305","CDH4",0.00211589648076002,0.0203674522269662,0.0202327756103677,0.0352734905322808
"ENSMUSG00000000308","CKMT1",1.28472924820068,1.39410324905699,1.45537212014832,1.15994618037085
"ENSMUSG00000000317","BCL6B",18.0972211903024,20.0747040448842,16.5323890869362,19.7337031871531
"ENSMUSG00000000318","CLEC10A",0.166799089116865,0.108511550881051,0.0874254575751234,0
"ENSMUSG00000000320","ALOX12",0.066274474147243,0.0275606171173877,0.0702377183470971,0.0906946445427094
"ENSMUSG00000000325","ARVCF",2.57111497245448,2.72695742788604,1.83514558239055,2.28130907427296
"ENSMUSG00000000326","COMT",45.5691046128826,44.61539917275,42.7519892927303,40.5306328110465
"ENSMUSG00000000339","RTCA",64.7330757147678,60.7495803222076,64.050623586381,64.582638380352
"ENSMUSG00000000340","DBT",15.2414691237112,14.0524054485563,17.2156054882205,16.8391715888758
"ENSMUSG00000000346","DAZAP2",184.703395102955,194.356138704558,198.207834289331,201.364711133552
"ENSMUSG00000000355","MCTS1",61.4395718517854,63.4156536023307,69.6572896384997,71.19132342613
"ENSMUSG00000000359","REM1",0,0.0175662855210045,0,0.0278724245755081
"ENSMUSG00000000365","RNF17",0.00649231441341455,0,0,0
"ENSMUSG00000000374","TRAPPC10",19.5264449782417,20.9973181183626,19.8759129008847,20.1596983005103
"ENSMUSG00000000378","CCM2",53.7614740692095,51.914474547488,50.1608398158856,51.2514352211178
"ENSMUSG00000000381","WAP",0.0753539578054664,0,0,0.0238621224873407
"ENSMUSG00000000384","TBRG4",77.3041764762163,63.3875460289045,73.8283469576839,61.9918790788918
"ENSMUSG00000000385","TMPRSS2",0.00438312628935535,0,0,0
"ENSMUSG00000000386","MX1",4.25329876986321,4.53787690853453,5.08592478028573,5.42577291435513
"ENSMUSG00000000392","FAP",0.153661739871117,0.086655567857742,0.332382627802354,0.206114457434632
"ENSMUSG00000000394","GCG",0,0,0,0
"ENSMUSG00000000399","NDUFA9",174.964176280825,180.076409831477,189.750505165286,195.234029833032
"ENSMUSG00000000402","EGFL6",0.0729093905949968,0.0593648956372752,0.0552398528159486,0.0315144602439744
"ENSMUSG00000000409","LCK",4.91074206801589,4.28808461405741,3.97939717113355,3.86792362546732
"ENSMUSG00000000411","TSSK3",0,0,0,0.0159556520913717
"ENSMUSG00000000416","CTTNBP2",1.99895478340138,2.29421152246751,3.13360910443883,2.65124820545884
"ENSMUSG00000000420","GALNT1",55.9034308837652,53.8894469761453,55.9258792306746,50.0570320960891
"ENSMUSG00000000435","MYF5",0,0,0,0
"ENSMUSG00000000439","MKRN2",20.5099185435538,20.1374342058651,19.8531419178971,20.0841490336645
"ENSMUSG00000000440","PPARG",0.113493406489346,0.249455908510149,0.0539043875788799,0.200220221135744
"ENSMUSG00000000441","RAF1",92.4343707285842,87.1491233234252,86.6582109254699,87.1657191506111
"ENSMUSG00000000486","SEPT1",1.80849022486364,1.81558681744407,1.14744716744218,1.66985240453283
"ENSMUSG00000000489","PDGFB",0.0260928746058451,0.202433494114436,0.108607339586025,0.109206553679399
"ENSMUSG00000000530","ACVRL1",21.1443368263011,25.5459770876047,16.0086529679285,18.8719705838227
"ENSMUSG00000000531","GRASP",8.87090572628738,8.21395713462538,6.99669950162144,6.87802688007518
"ENSMUSG00000000532","ACVR1B",5.39060620859499,6.37128643469325,5.05274553937417,5.61026782453488
"ENSMUSG00000000538","TOM1L2",30.798722412643,37.0997174117467,27.0828263455233,31.7055920129949
"ENSMUSG00000000544","GPA33",0.0238920205794215,0.0601023410752227,0.0969478656845294,0.0750310569487116
"ENSMUSG00000000552","ZFP385A",17.716584822138,19.1076439630839,19.7945542470452,18.633453254803
"ENSMUSG00000000555","ITGA5",24.4832027143785,26.2276326281616,24.7127120916592,21.6171221042465
"ENSMUSG00000000560","GABRA2",0.0487687511542128,0.0618976600544564,0.0218672490968535,0.0516997719153922
"ENSMUSG00000000561","WDR77",89.9267867060441,72.9969450587412,90.864075513665,74.8735894628245
"ENSMUSG00000000562","ADORA3",0.0417781395643453,0.0636181317928445,0.0272553473453333,0.13128797751229
"ENSMUSG00000000563","ATP5F1",377.376626807092,362.062552241208,393.909838693729,429.954483878798
"ENSMUSG00000000567","SOX9",3.37780962269724,5.08230997807636,6.0807322189655,6.38118717527487
"ENSMUSG00000000568","HNRNPD",382.960582115042,344.895002571915,369.874915597376,320.380990784571
"ENSMUSG00000000579","DYNLT1C",5.59564149914899,6.73418648816567,6.53128837861855,7.72422566397261
"ENSMUSG00000000581","C1D",62.506109381953,66.9975044957908,68.9002243657938,73.7062993759193
"ENSMUSG00000000594","GM2A",11.305233349665,13.3110302071756,12.1957811008288,11.4163517293559
"ENSMUSG00000000600","KRIT1",25.9693007350527,28.74282903051,28.0518761677116,30.1891688850686
"ENSMUSG00000000605","CLCN4",19.1364057673891,22.1569668938825,19.9331597329357,21.274045336749
"ENSMUSG00000000606","VMN2R88",0,0,0,0
"ENSMUSG00000000617","GRM6",0.00418058080752729,0.00598823477945732,0,0.00572044061967684
"ENSMUSG00000000627","SEMA4F",11.3455269766006,14.7567160151086,10.4328564416549,12.0298224552196
"ENSMUSG00000000628","HK2",43.2473673556696,35.5766320331737,53.9226010239803,35.2959549817331
"ENSMUSG00000000631","MYO18A",18.9099854397351,21.7139478810328,22.9652343293238,17.6036623181954
"ENSMUSG00000000632","SEZ6",0.103767081220438,0.115386952658136,0.384807492995841,0.383841875894938
"ENSMUSG00000000673","HAAO",0.778276474404071,0.52174489512201,0.964461216933994,0.792440982149382
"ENSMUSG00000000682","CD52",0,0,0.10770323818507,0
"ENSMUSG00000000686","ABHD15",0.382257112369759,0.382737645978415,0.418735478847649,0.379564643386689
"ENSMUSG00000000690","HOXB6",1.32899348569896,1.40153452121595,1.18561124924144,1.41790434558231
"ENSMUSG00000000693","LOXL3",29.3640231764945,30.2204276521135,26.7519158580108,22.7216552557787
"ENSMUSG00000000701","TCL1B5",0,0,0,0
"ENSMUSG00000000706","BTN1A1",0,0.0244750162063547,0,0
"ENSMUSG00000000708","KAT2B",19.0686337725606,20.7463797532702,18.4278301539576,19.980843668056
"ENSMUSG00000000711","RAB5B",50.5954042683595,56.208551031146,61.6254944947683,68.828912968071
"ENSMUSG00000000724","CRYBA1",0.0225135221380352,0.0663843191912977,0.043761219297566,0.0441411745523608
"ENSMUSG00000000730","DNMT3L",0,0,0.0313272216207565,0
"ENSMUSG00000000731","AIRE",4.89679118052834,4.80834580652098,4.8770401322646,4.21210554206215
"ENSMUSG00000000732","ICOSL",0.587617567959973,0.84706594532491,0.650354558588967,0.975745591981615
"ENSMUSG00000000738","SPG7",41.6654436289628,42.9416931042757,38.8535864383157,34.4943313255422
"ENSMUSG00000000739","SULT5A1",0.166448183316006,0.357955282764319,0.281045533727017,0.422585973796806
"ENSMUSG00000000740","RPL13",2247.4107375161,2272.56417345454,2262.65109962688,2274.76630706159
"ENSMUSG00000000743","CHMP1A",64.5875077499431,70.100038411911,64.9258061754128,75.3090255018167
"ENSMUSG00000000751","RPA1",170.26627304044,173.39950989448,176.115351036293,173.480068631278
"ENSMUSG00000000753","SERPINF1",36.4788219716929,34.5879271452082,39.4694626233362,28.4980776147087
"ENSMUSG00000000759","TUBGCP3",29.2509045758886,28.6879882408198,28.6554902027555,28.2217405592797
"ENSMUSG00000000766","OPRM1",0.015867880531096,0,0,0
"ENSMUSG00000000776","POLR3D",20.6695653728864,16.0659015148147,20.0600764492496,17.5950919568245
"ENSMUSG00000000782","TCF7",1.73254420710621,1.7514426747451,9.94211811917588,4.58362032338676
"ENSMUSG00000000787","DDX3X",192.653110967808,178.085070637869,192.052404601699,168.459709761383
"ENSMUSG00000000791","IL12RB1",1.23968169358779,1.90643814082861,1.72253002160551,1.82569420061088
"ENSMUSG00000000792","SLC5A5",0.198803579415158,0.153879840866813,0.183075815834614,0.143790334451723
"ENSMUSG00000000794","KCNN3",0,0,0,0
"ENSMUSG00000000804","USP32",14.7183689085708,16.0851870839354,15.8355003556002,15.820594965618
"ENSMUSG00000000805","CAR4",0.326275754851532,0.262103942441704,0.584300058302949,0.413957375533733
"ENSMUSG00000000811","TXNRD3",17.4096781770469,14.9337211173946,15.5809030469137,14.4015061101307
"ENSMUSG00000000817","FASL",0.134265806018618,0.0211346095299752,0,0.0214869707255631
"ENSMUSG00000000823","ZFP512B",13.0700795833771,13.0627586629882,14.4250854673671,14.1256741712165
"ENSMUSG00000000826","DNAJC5",54.2717211670329,54.9467990999516,51.0879298169748,52.5539286756248
"ENSMUSG00000000827","TPD52L2",109.869028981685,99.6117573553061,111.955180732642,116.025091996665
"ENSMUSG00000000838","FMR1",41.4485854285401,39.695391114891,40.7960661005296,39.7291480029109
"ENSMUSG00000000861","BCL11A",0.320074205014424,0.4730440741824,0.533120495544862,0.449025786295893
"ENSMUSG00000000869","IL4",3.12558912969194,4.02580831653923,4.52694411486736,3.64886053908144
"ENSMUSG00000000876","PXMP4",7.84790240855811,8.79184008908121,6.7486302748501,9.69723603392623
"ENSMUSG00000000881","DLG3",9.76708763163743,9.86216043674387,9.79747042517315,10.522187274257
"ENSMUSG00000000884","GNB1L",11.6856487011098,9.6143587591615,10.7287118422006,10.496028765173
"ENSMUSG00000000889","DBH",0.212421815358599,0.0338374652255181,0.0825568945074801,0.0579631897804714
"ENSMUSG00000000901","MMP11",10.3491076791869,9.66276524166782,7.76114967934853,7.54959339159396
"ENSMUSG00000000902","SMARCB1",108.004794928367,101.919426620046,101.546179207241,98.9043164989932
"ENSMUSG00000000903","VPREB3",0.327369576089187,0.393781262642158,0.196078490510772,0.475620452408441
"ENSMUSG00000000915","HIP1R",7.92780573068106,8.52370473565228,5.95378586887746,6.95906100811024
"ENSMUSG00000000916","NSUN5",25.1270213997632,19.8869305139569,25.694202448922,20.6801198925341
"ENSMUSG00000000934","TOP1MT",17.5354262067131,15.1220602249846,16.6084331581103,13.9007772877783
"ENSMUSG00000000938","HOXA10",23.9410863619509,24.6813772089026,23.4054224322395,26.3980758694636
"ENSMUSG00000000942","HOXA4",0.0273566274717694,0.096799392625452,0.204697408228727,0.100516341782766
"ENSMUSG00000000948","GM38393",0.040580323041242,0.0108865232575359,0.014779706290861,0.0376426839963194
"ENSMUSG00000000957","MMP14",96.6858414752921,107.300066490241,78.4695622552564,73.9914441724258
"ENSMUSG00000000958","SLC7A7",3.82945442927094,4.73172920578695,3.52927454395511,3.04836784057584
"ENSMUSG00000000959","OXA1L",42.3904836079271,41.9317900743829,41.8141807560663,37.2778912858403
"ENSMUSG00000000976","HEATR6",10.6011828326074,10.3361204000064,11.3933349508889,9.68403211054893
"ENSMUSG00000000982","CCL3",0,0.0673689991719451,0,0.04280756786397
"ENSMUSG00000000983","WFDC18",0,0,0,0
"ENSMUSG00000001014","ICAM4",1.25796653569203,1.41060860929041,1.1655666067473,1.72319887350464
"ENSMUSG00000001016","ILF2",123.595070974568,114.732370703662,119.153429231726,122.324529239126
"ENSMUSG00000001017","CHTOP",118.881803503955,111.955499622332,118.343529252949,118.209951058148
"ENSMUSG00000001018","SNAPIN",52.1029780720895,54.0174845203998,51.3589100234689,57.58601743729
"ENSMUSG00000001020","S100A4",2344.06426535724,2462.55173145925,2270.62616798606,2719.37460244205
"ENSMUSG00000001021","S100A3",1.60374906418014,1.95555446781083,1.84159874217613,2.17733033399232
"ENSMUSG00000001023","S100A5",0.481224451886406,0.151489833380226,0.868172557102982,0.433668801260073
"ENSMUSG00000001025","S100A6",1985.3875722312,1898.89803498095,1969.82366155157,2081.04665777148
"ENSMUSG00000001027","SCN4A",0.00204703320221135,0.0138425917519919,0.0253208235562907,0.0216013648278626
"ENSMUSG00000001029","ICAM2",0.554126593030051,0.627521786199405,0.450902028471334,0.32648775823872
"ENSMUSG00000001034","MAPK7",14.8761928894544,15.0582587507259,15.2200616009956,15.6977049646179
"ENSMUSG00000001036","EPN2",25.9622469676991,25.5592213966989,26.2917283974851,24.7135592932374
"ENSMUSG00000001039","B9D1",23.5935548364891,26.1139284335665,25.0453000920316,30.4775778299186
"ENSMUSG00000001052","SEC24B",50.2029329398115,48.4785830161769,48.1023762527914,48.4339760415573
"ENSMUSG00000001053","N4BP3",5.86507177496537,5.71719006140275,6.70616555166614,6.01071862802211
"ENSMUSG00000001054","RMND5B",21.9236780826331,23.5538703649048,22.7850861386093,22.8613348899043
"ENSMUSG00000001056","NHP2",223.949161868396,188.77555056054,213.112457558082,195.711883238667
"ENSMUSG00000001062","VPS9D1",11.1619121047336,12.4958306599124,9.56219058180865,10.8318920166867
"ENSMUSG00000001065","ZFP276",7.35295487225315,7.92858127069617,7.39574595668964,7.57682149199624
"ENSMUSG00000001076","C1QL4",0.00994257890750672,0,0.0177194194072915,0.0335074077645421
"ENSMUSG00000001082","MFSD10",63.4119881889557,58.4188688659647,53.8106892253201,47.9317819384235
"ENSMUSG00000001089","LUZP1",15.2422192303239,14.9425195016279,14.0006650099721,14.1734626512421
"ENSMUSG00000001095","SLC13A2",0.043112175947126,0.0871526996476247,0.0653235605818711,0.0159540220148371
"ENSMUSG00000001098","KCTD10",81.6989546998985,79.0999925844708,87.7748814918595,73.8968496630802
"ENSMUSG00000001100","POLDIP2",87.730839752328,88.230294268051,96.0043251606876,100.045806329459
"ENSMUSG00000001103","SEBOX",0,0.0197542045738845,0,0.0458000120432423
"ENSMUSG00000001105","IFT20",35.5132016741954,39.2911488658528,41.9737918535741,50.0171527139358
"ENSMUSG00000001119","COL6A1",3.00019174550858,3.58239522545074,2.64719763169204,2.11847818113472
"ENSMUSG00000001120","PCBP3",0.0366914336574847,0.0365859986696117,0,0
"ENSMUSG00000001123","LGALS9",67.7032425660485,69.9491738736296,77.9819050263939,74.3430895188764
"ENSMUSG00000001127","ARAF",61.5364726786577,60.4271483657677,61.0526824317533,66.3251854833762
"ENSMUSG00000001128","CFP",1.76057246793847,2.37920323840274,1.73556193667856,2.573981969469
"ENSMUSG00000001131","TIMP1",150.334295258571,123.751956827635,139.073345669409,120.140734488633
"ENSMUSG00000001134","UXT",69.0363809248902,65.7991594422461,69.9194867989812,79.6787399019064
"ENSMUSG00000001138","CNNM3",13.1154668284224,13.5729369464137,12.525967628478,10.1993269315749
"ENSMUSG00000001143","LMAN2L",22.539592759114,23.8253367349298,21.6604831730204,17.7724343184198
"ENSMUSG00000001150","MCM3AP",17.0029488503846,17.2590109058345,16.2728316159876,17.4252473110514
"ENSMUSG00000001151","PCNT",15.9310556696777,16.2055190199255,14.8329910939855,12.2438312613814
"ENSMUSG00000001155","FTCD",0,0,0,0
"ENSMUSG00000001156","MXD1",3.90817427136137,4.36521330179991,4.39528348776935,4.37852290432967
"ENSMUSG00000001157","GMCL1",23.0675278488442,22.442304393067,21.491921304109,23.1839177953127
"ENSMUSG00000001158","SNRNP27",125.842257986678,122.751640045296,137.759371896237,143.85771181653
"ENSMUSG00000001166","OAS1C",1.51066862710005,2.21746725867181,1.94019861274422,1.94667056682625
"ENSMUSG00000001168","OAS1H",0.0234598012071315,0.0255428043740528,0.0494130525427308,0.0494380393868128
"ENSMUSG00000001173","OCRL",10.9152369311756,9.99293731268639,10.3906634097219,8.63762125505614
"ENSMUSG00000001175","CALM1",544.381011362244,495.819365457937,521.748547389632,563.41869573669
"ENSMUSG00000001211","AGPAT3",82.3850917777403,83.5555575339441,79.7616309872877,74.2785804323146
"ENSMUSG00000001225","SLC26A3",0.0899247740723671,0.0558404539739709,0.211106826648019,0.248609765807825
"ENSMUSG00000001227","SEMA6B",7.63031236862134,7.14898396669645,6.07560479253329,5.93236688317357
"ENSMUSG00000001228","UHRF1",166.938737305049,161.608064170131,138.871693667414,142.459631876938
"ENSMUSG00000001229","DPP9",51.3167445319973,49.217321241148,49.5570731084965,45.0069337639402
"ENSMUSG00000001240","RAMP2",11.7042746197739,13.1702258290562,12.1525398823513,13.5761951455262
"ENSMUSG00000001247","LSR",1.17738141343356,1.3343671584331,1.88453977655793,1.43023782976297
"ENSMUSG00000001248","GRAMD1A",28.3297233361907,32.8274569366483,29.4307885842963,31.1752817139456
"ENSMUSG00000001249","HPN",0.875373963843978,0.663990973084499,0.540066863321484,0.931105658347771
"ENSMUSG00000001260","GABRG1",0.0140570506790563,0.0148114389452713,0.00901866351117599,0.0278377149613698
"ENSMUSG00000001270","CKB",154.289699823374,176.572482976322,88.6061396403131,109.7261841751
"ENSMUSG00000001280","SP1",31.913528929337,31.4825180099167,29.5765372526394,29.2519793612721
"ENSMUSG00000001281","ITGB7",38.1604648499469,53.8957882231404,33.7624923107705,49.8316054310266
"ENSMUSG00000001285","MYG1",113.715768084641,109.482920018647,112.528938965402,112.508177911726
"ENSMUSG00000001288","RARG",40.5833641852622,41.3394640081486,37.8442213342977,38.4696340616516
"ENSMUSG00000001289","PFDN5",391.07705080226,415.302619605734,409.612372416123,507.436286551806
"ENSMUSG00000001300","EFNB2",9.87877404091296,6.91921069179897,9.99195913394851,6.05393450652456
"ENSMUSG00000001305","RRP15",51.1311853939162,42.2905648354712,49.7162117361432,42.2830193927218
"ENSMUSG00000001313","RND2",26.4083134008868,30.6846878793107,28.0254911660541,36.1790024958608
"ENSMUSG00000001323","SRR",12.2556814018268,13.945553152219,14.6640751549796,16.8555125077725
"ENSMUSG00000001333","SYNC",0.479743990596439,0.427874000181572,0.550566264947067,0.670009647227483
"ENSMUSG00000001334","FNDC5",0.0260528670311149,0.024671930159179,0.0295834959590843,0.0207192632157616
"ENSMUSG00000001348","ACP5",0.0896805417699918,0.303849160905716,0.397737896011612,0.281800523611265
"ENSMUSG00000001349","CNN1",0.00964876624916561,0.0102088582700494,0,0.00808776468211518
"ENSMUSG00000001366","FBXO9",21.3789344593729,19.9891104994391,22.7574054821071,20.6714210743717
"ENSMUSG00000001376","VPS50",32.0334917950663,32.1745239021713,36.2678786570459,34.2505548981986
"ENSMUSG00000001380","HARS",115.469499964418,102.204435446589,115.925405495866,104.880316592484
"ENSMUSG00000001383","ZMAT2",69.4996841559532,68.6863543765825,72.6913770152824,72.0585646477669
"ENSMUSG00000001403","UBE2C",286.672324064094,266.821636702119,269.689019631208,253.810216941076
"ENSMUSG00000001415","SMG5",62.7894089170016,58.3662496855936,60.8774259697302,58.4097417594284
"ENSMUSG00000001416","CCT3",404.943695530332,348.86559439931,415.619557526056,376.876608293979
"ENSMUSG00000001418","GLMP",272.579382158301,355.005879716634,321.633527522574,317.761046055354
"ENSMUSG00000001419","MEF2D",39.8822917580472,41.5800933853936,37.8692303661465,35.7011070862391
"ENSMUSG00000001420","TMEM79",2.7082770324759,2.94007476493549,2.54521897047911,2.41573433187393
"ENSMUSG00000001424","SND1",484.656908514528,511.215859427713,583.984655081194,540.941756243185
"ENSMUSG00000001435","COL18A1",11.4586389054835,12.5718970114723,8.90738169027205,7.73428443418481
"ENSMUSG00000001436","SLC19A1",20.8715243303013,16.7941112005282,18.5122861595985,14.2478779306626
"ENSMUSG00000001440","KPNB1",229.146013533212,203.020695585301,225.7833741861,186.570896704884
"ENSMUSG00000001441","NPEPPS",39.6956314700522,42.6292891959731,42.8221218734001,41.2775584300934
"ENSMUSG00000001444","TBX21",0.00995037192771883,0.0194857355988867,0.0100527502197831,0.00771790298975632
"ENSMUSG00000001445","MRPL10",58.9426405222735,57.6530282569885,59.774018113059,61.2697212980631
"ENSMUSG00000001467","CYP51",85.0843888724946,99.9625728325322,100.190188122762,117.393103245607
"ENSMUSG00000001472","TCF25",152.271534230165,149.747486115713,176.140652740548,153.69102521813
"ENSMUSG00000001473","TUBB6",119.26250435506,110.872265215091,110.652015352002,106.851500650022
"ENSMUSG00000001482","DEF8",36.1240315891525,35.2894404842415,33.380869965618,33.8560211544781
"ENSMUSG00000001493","MEOX1",0.0287330651265579,0.0328749177447533,0.0404207110898895,0
"ENSMUSG00000001494","SOST",0.0112351206011291,0,0,0
"ENSMUSG00000001496","NKX2-1",0.00633467629404288,0,0,0
"ENSMUSG00000001497","PAX9",0.995051961035611,0.957065432102363,0.974994452454318,0.716871342449319
"ENSMUSG00000001504","IRX2",12.1209898522341,12.7367196606842,12.425872901668,13.570752161573
"ENSMUSG00000001506","COL1A1",19.1493784456144,11.3492568380405,17.0134360884309,8.27181400446895
"ENSMUSG00000001507","ITGA3",9.43526959324402,8.4445144614291,8.51003637556241,6.93176430229398
"ENSMUSG00000001508","SGCA",0.0284375996006137,0.130818474517238,0.0637844998241571,0.0137139557501342
"ENSMUSG00000001510","DLX3",0,0.00846418675691157,0,0.0107097715743714
"ENSMUSG00000001517","FOXM1",109.496535161837,101.546628881853,106.196852815573,97.351430126177
"ENSMUSG00000001518","ITFG2",26.5512235781064,24.7220550090122,26.1766056474986,23.6789950448058
"ENSMUSG00000001520","NRIP2",0.704410987204705,0.699034197444383,0.565413607637217,0.618292174696269
"ENSMUSG00000001521","TULP3",85.8475470578846,92.9050838063329,78.8968807132265,85.9060575871643
"ENSMUSG00000001524","GTF2H4",25.2431462167009,23.8582163188056,25.458691324779,23.4591423266552
"ENSMUSG00000001525","TUBB5",977.596940448125,927.238700641459,930.510766160317,871.090378248268
"ENSMUSG00000001542","ELL2",3.33851542426137,4.0682178888338,4.5929778497983,4.6000091507376
"ENSMUSG00000001552","JUP",8.30965108852052,11.428243328863,7.2832839862208,8.37583553362503
"ENSMUSG00000001555","FKBP10",41.033315951498,36.3346716812332,37.6570167105915,30.3006345236479
"ENSMUSG00000001558","KLHL10",0.262704847461099,0.191605529978457,0.475448200585791,0.416591527275288
"ENSMUSG00000001566","MNX1",0,0,0,0
"ENSMUSG00000001569","NOM1",23.6260456019619,19.5857023640142,23.7091552136884,19.958090864707
"ENSMUSG00000001576","ERGIC1",106.68338499183,88.5249769710257,101.767991364039,88.7524673838469
"ENSMUSG00000001583","TNK1",0.0338349641495193,0.0703474881341462,0.16155396890123,0.0951551148598519
"ENSMUSG00000001588","ACAP1",0.846829886519419,1.28650972626819,0.754887631693965,0.731978969933533
"ENSMUSG00000001604","TCEA3",1.13586669348797,1.28068189904658,0.896509081065897,1.00055293612936
"ENSMUSG00000001622","CSN3",10.0599800526693,8.09801920878853,12.9870493317015,9.7952103120183
"ENSMUSG00000001627","IFRD1",205.362107643709,165.051014129678,199.86534660671,178.732003808887
"ENSMUSG00000001630","STK38L",12.4478676189502,11.8637564973989,11.5719873937355,12.6541986132106
"ENSMUSG00000001632","BRPF1",23.1920859771127,23.5137051618816,21.9926897711801,21.5714194760728
"ENSMUSG00000001642","AKR1B3",232.267166513143,210.736654235735,241.063898353173,233.503288574636
"ENSMUSG00000001655","HOXC13",0,0.00985639447597215,0,0
"ENSMUSG00000001656","HOXC11",0,0,0,0
"ENSMUSG00000001657","HOXC8",0,0.0310802915041224,0.0229989587294552,0.0223488522740047
